time,datetime,coin,side,px,sz,dir,closedPnl,fee,hash
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.23,5.773,Close Short,17.83857,0.208607,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.25,21.757,Close Short,66.79399,0.786228,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.26,1.999,Close Short,6.11694,0.072239,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.26,0.048,Close Short,0.14688,0.001734,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.27,55.128,Close Short,168.1404,1.992244,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.27,17.002,Close Short,51.8561,0.614427,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999831224,2026-02-13T16:23:51.224000+00:00,xyz:TSLA,A,416.18,1.153,Open Short,0.0,0.041459,0xed78df5bf51f57f2eef204353cac6702060e0041901276c491418aaeb41331dd
1770999831224,2026-02-13T16:23:51.224000+00:00,xyz:TSLA,A,416.17,1.583,Open Short,0.0,0.05692,0xed78df5bf51f57f2eef204353cac6702060e0041901276c491418aaeb41331dd
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,0.465,Open Short,0.0,0.005573,0xdf2318d0ae56665ee09c04353cac6f02049a00b64959853082ebc4236d5a4049
1770999831798,2026-02-13T16:23:51.798000+00:00,xyz:TSLA,A,416.17,17.319,Open Short,0.0,0.20758,0x44ca0606e178eb56464304353cac6f02049c00ec7c7c0a28e892b159a07cc540
